CaseID,MH1
62255,2002/7/1
61523,2015/9/1
61523,2015/9/1
61523,2016/6/1
61523,2016/1/1
30151,2002/7/1
56156,NA
60383,NA
61540,2016/2/1
61540,2016/2/1
61540,2009/8/1
31707,NA
56490,NA
56490,NA
60700,NA
62114,NA
62114,NA
60414,NA
58583,NA
58583,NA
33410,NA
59841,2003/12/1
57840,NA
61540,2016/2/1
61540,NA
61295,NA
61540,NA
55273,NA
60996,NA
60996,NA
60996,NA
62123,NA
62123,NA
57164,NA
52405,NA
52405,NA
49016,NA
49016,2002/7/1
62230,NA
34082,NA
61407,NA
61407,2016/6/1
53446,NA
62153,2015/9/1
60874,2004/2/1
60874,2004/7/1
60919,NA
60919,2016/2/1
60919,NA
60919,NA
60441,NA
60441,2016/10/1
60441,NA
59458,NA
58280,2016/1/1
62280,NA
62280,NA
62280,NA
62280,NA
62280,NA
62280,2016/12/1
62280,NA
62280,NA
59156,2014/5/1
62098,2013/7/1
61056,2014/10/1
61055,NA
61040,2016/2/1
61040,NA
61040,NA
61040,NA
61040,NA
60699,NA
60699,NA
60699,NA
61056,2015/3/1
33472,2009/7/1
54125,NA
61748,2008/5/1
61748,NA
61748,NA
31884,2015/9/1
31884,NA
31884,NA
60984,2015/12/1
60984,2016/2/1
62275,2008/6/1
55823,NA
61549,NA
60680,NA
35495,2005/1/1
35495,NA
60747,NA
60747,2013/9/1
60747,NA
60747,NA
60747,NA
60747,NA
60747,NA
60680,NA
58824,NA
60857,NA
60857,2007/7/1
60857,2012/4/1
60857,NA
60857,NA
28892,NA
61429,NA
60836,NA
60836,NA
60836,2016/2/1
60719,NA
60719,NA
60719,NA
60719,NA
60719,NA
60719,NA
57887,2003/11/1
55823,NA
60707,NA
60707,NA
60707,NA
61282,NA
60756,NA
60713,2016/5/1
60713,2016/2/1
60713,2016/8/1
32086,NA
58723,2008/6/1
60549,NA
61047,2011/4/1
61047,NA
61047,NA
60694,NA
60694,2007/2/1
62156,2007/4/1
61925,2016/2/1
61925,NA
61925,2007/1/1
61925,2002/11/1
34155,2004/5/1
62016,2005/3/1
53603,NA
53603,NA
29901,NA
29901,2005/7/1
56638,NA
60516,NA
55040,NA
48756,2016/12/1
48756,NA
31652,2002/7/1
59263,NA
60914,NA
60782,NA
62334,NA
62334,NA
62334,NA
60533,2015/8/1
60533,NA
60771,NA
60850,2016/9/1
60850,2009/10/1
61409,2015/4/1
60787,NA
29968,NA
60166,NA
60533,2015/8/1
60697,NA
60697,2015/10/1
60701,NA
61360,2016/7/1
29057,NA
60821,NA
60821,2014/7/1
48361,NA
60298,NA
60612,2003/3/1
60612,NA
32839,2008/8/1
32839,NA
32839,NA
61966,NA
61966,NA
61966,2016/8/1
60697,NA
60697,NA
56912,NA
60788,NA
60788,NA
60788,NA
62125,NA
62125,2011/10/1
62125,2009/12/1
62125,NA
29980,NA
29980,NA
60829,2002/7/1
60793,NA
61146,NA
61146,2004/2/1
61146,NA
61040,2009/10/1
29968,NA
29968,2012/9/1
60854,2016/4/1
60854,NA
60854,NA
60854,NA
60854,NA
60753,2008/3/1
60753,NA
60753,NA
61417,NA
61417,NA
31779,NA
31779,2008/4/1
31779,NA
62202,2008/9/1
62202,2015/9/1
34938,NA
48817,2015/12/1
60633,NA
60633,2010/11/1
61951,NA
60697,NA
61399,NA
60869,2015/4/1
60869,NA
60869,NA
60869,NA
57698,NA
60853,NA
60875,NA
60875,NA
60875,NA
60639,NA
60639,NA
49086,NA
49086,NA
49086,NA
59233,2006/1/1
62098,NA
60811,NA
60811,NA
60718,NA
60718,NA
60718,2011/3/1
60752,2013/3/1
60900,NA
60900,NA
60900,NA
60900,NA
60900,2005/9/1
48805,2007/2/1
33453,NA
60744,2003/12/1
60744,NA
60744,2007/12/1
62334,NA
60718,2002/9/1
61588,NA
61588,2002/7/1
54680,NA
60948,NA
61513,NA
60729,2004/5/1
60736,2003/1/1
60901,2009/4/1
60901,NA
61914,2006/5/1
33693,NA
33693,NA
33693,NA
62334,NA
62093,NA
60877,NA
60877,NA
60877,NA
62334,NA
60720,NA
60720,NA
60720,NA
60720,NA
60720,NA
60720,NA
60720,NA
60738,NA
60738,NA
60738,NA
62334,NA
60710,NA
60766,2002/7/1
60766,2015/4/1
60766,2015/4/1
61311,2012/7/1
60755,NA
60896,NA
60896,NA
60896,NA
32993,NA
61274,NA
31314,2009/7/1
60814,NA
60814,2016/6/1
61264,2008/11/1
33876,2016/4/1
33876,2002/7/1
60807,NA
60807,NA
60807,NA
60807,NA
51908,NA
51908,NA
62138,NA
60003,NA
47592,NA
62294,NA
62294,NA
62294,2004/5/1
62049,NA
62049,NA
60715,NA
61171,NA
61171,NA
61535,NA
61535,NA
57732,NA
32055,2015/9/1
61649,NA
61649,2004/6/1
61966,NA
49946,2005/10/1
61255,2016/5/1
61255,NA
61547,NA
61547,NA
61547,NA
49410,2016/10/1
49410,NA
49410,NA
61860,2013/1/1
61573,2011/1/1
36008,NA
61547,NA
62156,NA
62156,2016/6/1
62156,NA
54125,2013/9/1
61285,NA
61285,NA
61285,2015/10/1
61190,2004/7/1
61190,2016/7/1
61190,NA
35070,2013/7/1
62016,NA
33598,NA
33598,2011/9/1
33598,NA
33598,NA
33598,NA
58428,NA
58428,2010/7/1
56865,NA
52761,NA
60731,2016/12/1
60731,NA
60731,2016/8/1
60731,2016/8/1
60731,2017/1/1
60817,NA
60817,NA
56007,NA
56237,NA
60723,2015/10/1
47572,2014/2/1
59457,NA
60794,NA
52276,NA
52276,2011/1/1
52276,2009/7/1
60740,NA
60740,NA
60740,NA
61386,NA
61002,NA
61002,NA
53194,NA
52976,NA
52976,NA
57509,NA
56847,NA
56499,NA
53200,NA
53200,NA
61610,NA
60750,NA
60750,2011/6/1
61065,2010/12/1
61844,NA
61844,NA
61444,NA
61444,NA
61444,NA
60859,NA
60859,NA
60859,NA
60770,NA
60770,NA
60770,NA
60770,NA
61134,NA
61134,NA
29521,NA
61746,2005/5/1
61746,NA
53005,NA
61190,2014/12/1
59693,2007/12/1
59693,NA
59693,2015/10/1
61612,NA
61612,NA
60966,2002/7/1
60966,NA
60743,NA
60743,NA
60743,NA
60743,NA
60814,NA
60731,NA
60928,NA
33876,2002/7/1
60710,NA
57088,NA
57088,NA
60720,NA
47089,NA
60929,2007/8/1
35211,NA
35211,2009/12/1
53005,NA
60872,2007/6/1
60872,2002/12/1
60872,2013/12/1
60872,NA
60872,2016/2/1
61058,NA
61058,NA
61058,2008/1/1
60878,2016/3/1
60878,NA
60878,NA
40747,NA
60856,NA
60889,NA
60889,NA
60889,NA
60889,NA
60889,NA
60889,NA
30452,NA
56499,2002/7/1
31052,2015/7/1
61026,NA
59457,NA
58302,NA
30869,NA
60989,2016/6/1
60989,2012/1/1
60989,2016/5/1
51692,NA
51692,NA
51692,NA
60847,2016/8/1
60847,2016/6/1
56638,NA
60744,NA
51485,NA
51485,NA
51485,NA
60930,NA
60843,2002/7/1
62289,NA
60764,NA
60764,2002/7/1
60938,NA
60938,NA
61137,2015/9/1
61137,2016/2/1
61137,NA
61137,2015/2/1
61137,2011/8/1
60767,NA
60767,2003/4/1
60990,NA
60990,NA
60919,NA
31942,NA
33771,NA
31520,2007/12/1
48366,NA
60774,NA
60774,NA
60774,NA
59476,NA
61023,NA
61023,NA
61044,2002/9/1
61023,NA
60781,NA
60781,NA
60781,2002/7/1
61274,2016/9/1
53200,NA
31188,NA
31316,NA
60904,NA
61813,NA
60777,NA
60885,NA
60885,NA
60885,NA
60885,NA
61056,NA
32397,NA
56237,2004/10/1
60902,2016/10/1
54748,2007/3/1
52546,NA
60897,NA
60897,2015/9/1
60814,NA
60814,NA
61037,NA
60818,2012/1/1
60818,NA
60839,NA
60839,2016/9/1
60890,NA
60890,2002/7/1
60890,NA
60972,NA
61047,2005/7/1
31772,NA
31772,NA
31772,NA
51132,NA
61011,NA
61011,NA
62016,NA
52546,2015/8/1
52184,NA
31683,NA
61730,NA
53215,NA
35070,NA
61045,NA
58712,NA
33197,NA
33413,NA
47678,NA
61629,NA
60811,NA
61616,2016/9/1
61616,NA
53688,NA
60885,NA
29057,NA
60847,NA
60847,NA
34622,2008/6/1
50096,NA
50096,NA
40541,NA
40541,NA
61068,2016/10/1
61068,2009/2/1
61033,NA
61033,NA
61033,NA
33700,NA
62007,2004/4/1
58339,NA
58734,NA
60862,NA
60862,2016/6/1
60862,2013/1/1
60862,NA
34154,2002/7/1
60915,NA
60915,NA
62072,NA
29057,NA
60983,NA
60983,NA
60983,2016/10/1
60983,NA
60983,NA
60870,NA
60870,2011/4/1
61060,2016/3/1
61060,NA
61063,NA
61063,2003/12/1
32839,2016/1/1
34866,2010/10/1
60903,2006/5/1
60882,NA
61589,2002/7/1
60882,NA
60852,NA
60706,NA
60639,NA
61086,NA
61086,NA
61086,NA
61086,NA
60964,2009/2/1
60964,NA
60964,NA
60964,NA
60870,2007/4/1
54954,NA
60071,NA
60720,NA
31610,NA
55504,NA
60971,NA
60971,NA
60971,NA
61381,2011/4/1
61381,2015/12/1
62088,2005/3/1
62088,NA
62088,NA
62088,NA
30290,2006/1/1
30290,2006/1/1
30290,NA
54586,NA
60967,NA
60967,2013/3/1
60967,NA
60967,2002/7/1
61014,NA
61014,NA
59798,NA
61540,NA
60915,NA
61668,2016/6/1
60969,NA
60969,NA
59384,NA
60971,NA
60863,NA
47767,2007/3/1
60876,2016/10/1
60876,NA
61110,2002/7/1
60876,NA
60876,NA
60710,NA
62188,2004/2/1
62188,2003/4/1
62188,2011/9/1
62188,2004/7/1
61103,NA
61103,NA
61103,NA
61500,2016/5/1
61500,NA
61500,NA
52184,NA
33135,NA
60988,NA
60988,2011/2/1
61256,NA
61256,NA
61256,2004/4/1
54237,2009/6/1
61198,NA
61198,NA
60639,NA
62305,2010/10/1
61260,2002/7/1
61260,2003/7/1
61260,NA
61260,NA
61413,NA
61413,NA
61413,NA
60903,NA
60901,NA
56191,NA
56191,NA
32095,NA
61003,2015/9/1
61003,2015/9/1
61003,2015/12/1
33598,2004/9/1
60951,NA
60951,2015/9/1
52971,NA
61022,NA
61020,NA
61020,NA
61020,2004/6/1
60914,NA
60738,NA
32839,NA
61370,NA
55383,NA
61163,NA
61163,NA
60937,NA
60937,2015/8/1
60943,NA
60943,NA
60943,2014/7/1
61338,2013/10/1
61338,NA
61338,2002/7/1
61338,NA
51334,NA
51334,NA
61417,NA
61542,2008/2/1
60970,NA
60970,NA
62051,NA
62051,2007/1/1
60937,2002/7/1
59798,2015/10/1
61963,2016/9/1
60949,NA
58291,NA
60953,NA
60953,NA
60953,2008/1/1
61265,2002/7/1
47149,NA
30368,2004/9/1
62168,2009/7/1
60945,NA
60945,2012/11/1
61167,2015/9/1
61167,NA
61167,NA
60946,NA
60946,NA
60946,NA
60946,NA
60946,NA
60731,NA
60731,2015/11/1
47271,NA
51053,2012/8/1
51053,2002/7/1
60788,2010/4/1
60968,NA
60968,NA
60968,NA
60968,NA
61115,NA
61115,NA
61115,NA
32542,NA
60962,2002/10/1
60962,NA
61129,2005/10/1
61129,2016/9/1
61129,2016/8/1
61129,NA
61112,NA
61112,2012/6/1
61112,2005/5/1
61011,NA
61011,NA
61859,NA
61859,NA
61859,NA
62137,NA
61163,NA
56638,NA
56638,NA
61010,NA
61010,NA
52396,NA
61100,NA
61024,NA
32993,NA
32993,NA
33135,NA
33648,NA
49081,NA
60938,NA
60938,NA
61710,2011/9/1
61710,2002/7/1
61461,2014/1/1
61089,NA
61089,NA
61089,NA
61089,NA
61089,NA
52761,NA
61176,NA
61084,NA
61084,NA
60971,NA
61005,NA
61005,NA
61005,2016/6/1
61005,NA
60994,NA
60994,NA
60994,NA
60994,NA
60994,NA
60945,NA
60962,NA
60962,NA
60990,NA
60980,NA
60980,NA
60980,NA
60980,NA
61469,NA
60990,NA
61215,NA
61041,NA
61041,2016/8/1
61041,NA
60990,NA
61385,2015/12/1
34871,NA
61116,2016/7/1
61116,2013/5/1
59465,NA
60978,NA
60978,NA
60978,NA
60978,NA
60978,2015/9/1
60978,NA
52184,2007/1/1
61142,NA
60988,NA
52964,NA
60975,NA
60975,2016/9/1
53929,NA
32324,NA
32324,NA
60986,NA
60986,2013/10/1
60986,2013/4/1
60986,2014/6/1
60986,2013/9/1
50815,NA
50815,NA
50815,2013/7/1
50815,2014/2/1
60984,NA
55335,NA
34154,NA
61933,2012/3/1
34154,2002/7/1
56813,2011/1/1
31523,2008/6/1
34871,NA
61145,NA
61145,2016/9/1
61145,NA
61451,NA
54231,NA
61506,2014/4/1
61506,2004/7/1
60991,2002/7/1
60991,2014/1/1
60991,NA
61428,2003/4/1
61062,NA
61062,NA
61062,NA
47740,NA
61227,NA
61227,NA
61429,NA
62456,NA
61218,NA
61118,2016/5/1
61118,2016/9/1
61118,2016/9/1
62465,NA
62465,NA
62465,NA
61080,NA
61080,2015/4/1
61043,NA
61043,2016/2/1
61015,NA
61015,2014/7/1
61015,NA
55841,NA
61024,2002/7/1
56490,2002/7/1
56490,2011/12/1
28994,NA
61043,NA
61043,NA
61066,NA
61066,NA
61043,NA
54179,2009/6/1
54179,NA
62072,2016/12/1
61022,NA
61053,NA
61053,NA
60863,NA
34155,NA
57410,NA
62119,NA
62119,NA
62119,2005/4/1
60883,NA
61061,NA
61061,NA
61041,NA
61041,NA
61130,2016/8/1
61130,2004/11/1
61130,2013/9/1
57492,NA
57492,NA
31853,NA
57492,NA
57492,2006/3/1
61303,2016/11/1
61303,NA
53115,NA
53115,NA
61057,2016/3/1
61057,NA
61057,NA
61057,2010/6/1
61057,NA
61057,NA
33366,NA
33366,NA
33366,NA
33366,NA
33366,NA
33366,NA
33366,NA
48555,2008/12/1
48366,NA
48366,NA
61053,NA
61095,NA
61095,2011/6/1
61240,NA
56008,2004/12/1
56660,NA
58463,NA
58463,NA
52552,NA
56008,NA
61128,2007/8/1
61128,NA
61128,NA
60612,NA
54390,2011/2/1
54390,2011/2/1
61480,2013/7/1
61480,NA
61480,2013/7/1
61480,2017/1/1
31718,NA
35137,NA
61903,2015/2/1
30743,NA
30743,2016/5/1
30743,NA
61111,NA
61111,NA
31978,2002/7/1
61162,NA
61162,2006/7/1
30772,NA
61262,NA
30452,NA
55525,NA
61301,NA
61301,NA
61350,NA
61350,NA
61200,NA
61200,NA
61200,NA
61200,NA
61085,NA
61085,NA
61085,2016/5/1
60873,NA
61106,NA
61635,2012/8/1
61133,NA
61133,NA
61133,NA
61133,NA
61065,NA
52343,2012/4/1
52343,NA
50545,NA
62080,NA
61523,2015/9/1
61117,NA
61117,2011/11/1
61104,NA
61104,NA
61104,NA
61104,2016/3/1
61104,NA
61469,NA
61469,NA
61469,NA
61160,2002/7/1
61398,NA
60456,NA
61151,NA
61151,NA
61073,NA
52343,NA
30670,NA
53000,NA
58824,2012/4/1
58824,NA
58824,NA
58824,NA
58824,NA
61119,NA
61119,NA
47678,NA
47678,NA
47573,2012/7/1
61985,2002/7/1
61985,2014/10/1
61106,2011/11/1
61746,2009/5/1
61746,2009/5/1
61877,NA
61877,NA
61877,NA
61877,NA
61877,NA
61877,2004/7/1
61877,NA
61110,NA
61110,NA
61110,NA
61473,NA
31856,2006/3/1
61315,NA
61135,NA
61135,NA
61135,NA
61128,NA
61128,NA
33624,2003/12/1
62184,NA
62184,NA
62184,NA
61590,NA
61590,NA
31856,NA
31856,NA
31258,NA
31258,NA
31258,NA
31258,2015/3/1
31258,NA
58844,NA
56265,NA
33366,NA
48555,NA
29540,NA
29540,2012/4/1
29540,NA
29540,NA
58383,NA
61343,2016/11/1
61343,2016/11/1
61343,NA
61343,2016/12/1
61343,NA
61343,2016/11/1
61343,2016/5/1
61343,NA
39138,NA
39138,NA
61415,2016/2/1
61795,2007/3/1
61794,NA
60856,NA
61175,NA
61175,2013/5/1
61175,NA
61122,NA
61122,2016/6/1
61122,NA
61122,NA
29540,NA
61116,NA
61121,NA
61409,NA
62307,NA
62307,NA
62307,NA
57509,NA
62275,NA
61064,NA
61374,NA
61374,NA
60895,NA
34622,NA
61156,NA
31869,NA
30701,NA
61219,2010/11/1
61219,2006/2/1
61219,NA
61219,NA
61219,NA
62244,NA
31600,NA
34896,2015/10/1
34082,NA
62099,2014/12/1
62099,2013/11/1
62099,NA
30444,NA
58702,NA
58704,2014/8/1
58704,NA
61109,NA
61469,NA
61375,NA
61375,NA
61457,NA
61457,NA
61216,2016/8/1
61216,NA
61216,NA
51693,NA
50985,NA
61906,NA
61906,2014/12/1
61129,NA
61058,NA
48851,NA
51098,NA
31991,NA
61455,NA
61455,NA
61455,NA
61224,NA
61224,2016/8/1
33950,NA
61158,2016/9/1
61158,NA
61145,2003/8/1
30102,NA
61152,NA
61152,NA
61152,NA
30368,NA
61415,2016/10/1
33413,NA
60907,NA
59433,NA
31991,NA
33453,NA
61388,NA
56685,NA
61142,NA
61142,NA
58857,NA
58857,NA
62179,2008/10/1
62179,2004/9/1
62179,NA
62179,NA
43283,NA
43283,NA
61994,NA
56813,NA
58704,2016/12/1
58704,NA
61110,NA
61752,2011/7/1
61170,NA
61170,NA
32716,NA
61410,NA
61410,NA
61261,2014/12/1
61261,2002/7/1
61261,NA
61730,2005/4/1
61765,NA
61765,NA
61168,NA
61168,NA
61168,2016/9/1
61168,NA
61168,NA
61168,NA
61170,NA
61170,NA
61410,2016/2/1
61109,NA
61206,NA
61128,NA
61158,NA
53561,NA
61427,2015/9/1
61427,NA
52947,NA
61224,2007/7/1
62293,2016/12/1
62293,2002/7/1
47775,NA
47775,NA
62285,NA
62285,NA
60920,NA
61906,NA
61179,NA
61179,NA
61278,2006/4/1
61278,NA
52926,2007/5/1
52926,NA
52926,NA
29540,NA
60516,2002/7/1
32478,NA
61261,NA
61220,NA
61180,2010/4/1
58787,2002/7/1
31835,NA
31835,2007/5/1
31835,2014/4/1
61186,2016/10/1
61186,NA
59697,NA
61192,NA
61192,NA
61192,NA
61192,2006/1/1
62235,2012/1/1
62235,NA
61830,NA
61830,NA
61830,NA
61830,2016/10/1
61830,2016/5/1
35045,NA
34866,NA
61906,NA
61906,2013/5/1
61906,2013/4/1
61906,NA
30516,NA
30516,2003/7/1
61208,NA
61208,NA
61404,NA
61404,2015/12/1
61404,2005/9/1
61404,2007/5/1
61404,2011/12/1
61848,NA
61848,NA
61848,NA
48256,NA
48256,NA
61269,2016/4/1
51334,NA
61210,NA
61210,2016/11/1
61210,2016/11/1
61260,NA
61212,NA
61212,NA
61212,NA
34193,2016/2/1
34193,NA
62248,NA
62248,NA
62248,2009/4/1
62248,NA
61472,NA
61472,2013/10/1
61521,NA
61521,NA
61521,NA
34933,NA
61235,2016/2/1
61235,NA
59815,NA
61445,NA
61445,NA
61445,NA
61445,NA
61275,2009/8/1
61275,NA
61286,NA
61286,2015/7/1
61286,NA
61286,NA
61216,NA
61254,NA
61254,NA
61910,NA
61910,NA
61116,NA
61116,2011/8/1
60900,NA
61455,2015/11/1
30495,2013/4/1
61254,NA
61254,NA
61254,NA
61254,NA
47740,NA
39179,2015/7/1
62101,2012/6/1
62101,NA
56725,NA
62060,NA
56860,NA
61533,NA
61533,2016/9/1
61330,NA
61330,NA
58994,2004/6/1
58994,NA
58994,NA
61331,2006/12/1
60906,NA
33102,NA
35485,NA
35485,2015/8/1
61465,NA
61465,2002/7/1
61465,NA
54874,NA
60374,NA
60374,2003/5/1
61781,2002/10/1
33139,NA
48526,2011/9/1
48526,2016/3/1
48817,2007/9/1
48817,NA
47220,NA
47220,2007/5/1
47220,NA
61782,2016/10/1
61243,NA
62184,2006/2/1
61242,NA
61242,2006/8/1
61249,NA
61249,2002/7/1
30163,NA
61511,NA
61511,NA
61511,2011/7/1
61511,NA
61511,NA
61257,2007/3/1
61257,NA
61257,NA
61257,2010/5/1
61297,NA
61297,NA
61297,NA
61944,NA
61944,2004/3/1
61296,NA
58994,NA
61448,NA
61448,NA
61448,NA
61448,NA
32680,NA
61587,NA
61587,2016/9/1
61587,2016/1/1
61587,2003/10/1
61320,NA
61320,NA
61320,NA
61919,NA
61919,NA
61919,2016/10/1
61919,NA
61919,2016/12/1
61919,NA
61919,NA
61919,2016/9/1
61710,NA
61710,NA
61438,NA
29646,NA
52145,2004/6/1
61279,NA
61279,NA
61279,2009/3/1
61279,2016/5/1
61290,NA
61290,NA
61269,NA
61269,NA
61286,NA
61286,NA
30905,NA
61782,NA
61782,NA
61269,NA
61269,NA
61271,2002/7/1
61271,2017/1/1
61271,NA
61484,NA
61484,NA
61484,NA
61484,NA
61484,NA
61392,2015/9/1
61392,2015/9/1
61814,NA
57303,2011/12/1
60907,NA
60907,NA
60979,NA
62096,NA
62096,2013/8/1
62096,2016/5/1
61346,NA
61346,2016/12/1
61346,NA
61346,NA
61295,2016/2/1
59906,2015/7/1
59906,NA
61320,2002/7/1
61309,NA
60516,NA
61402,2009/6/1
48805,NA
61308,NA
62135,NA
61560,NA
61560,NA
61560,NA
61894,NA
61894,NA
61894,2016/6/1
61392,NA
61517,NA
61286,NA
61312,NA
61312,NA
61312,NA
61312,NA
52058,NA
52058,2011/11/1
61212,NA
61074,NA
61535,NA
61535,2002/7/1
61416,2010/12/1
61416,NA
61416,NA
30901,NA
61220,NA
61349,NA
61778,NA
61321,2016/9/1
61321,NA
61321,2015/5/1
61321,NA
32301,NA
32301,2009/3/1
61416,NA
61349,NA
61416,NA
61427,NA
61427,NA
61739,NA
30383,2016/5/1
61481,NA
61481,2011/3/1
61481,NA
48361,NA
61361,NA
61361,2016/11/1
31197,2014/10/1
31197,2008/5/1
62204,NA
60414,2015/6/1
61551,2015/2/1
61551,NA
61551,NA
61343,NA
61385,NA
61385,NA
61385,NA
62085,NA
61549,NA
61549,NA
61343,NA
61381,NA
61563,2016/6/1
61563,NA
61563,NA
61563,NA
61563,NA
61499,NA
61499,2008/6/1
61499,NA
61499,NA
61064,2013/3/1
61297,NA
61352,NA
61352,2002/7/1
61352,NA
31884,NA
48753,NA
61903,NA
62177,NA
62177,NA
62177,NA
62177,NA
62177,2015/11/1
62177,2015/11/1
62177,2011/6/1
62275,NA
60900,NA
60414,NA
60414,NA
61360,2016/11/1
61144,NA
61144,NA
61609,NA
61609,2014/10/1
61609,NA
31610,NA
31610,NA
61638,NA
62252,2016/12/1
62252,NA
62252,NA
61443,NA
61443,2016/8/1
61443,NA
61688,NA
61747,NA
55040,NA
34082,2011/2/1
34082,NA
31209,NA
61639,NA
61639,NA
61639,NA
61639,NA
61651,2016/12/1
61651,NA
61651,2012/4/1
60083,NA
60863,NA
61210,NA
61657,NA
61657,NA
61657,NA
61657,NA
61657,NA
61286,2003/7/1
33274,NA
58245,NA
61186,NA
61186,NA
61186,NA
61186,NA
61186,NA
61186,NA
61186,NA
61561,NA
61657,NA
57972,NA
61655,NA
61655,2011/11/1
61655,NA
61391,NA
61391,2016/7/1
61405,NA
61405,NA
61405,2015/9/1
61627,NA
61627,NA
61627,NA
61385,NA
58844,2004/4/1
61395,NA
61395,NA
32334,2011/1/1
32334,NA
32334,2008/3/1
32334,NA
39179,NA
61631,NA
61631,NA
61631,NA
61631,NA
61631,NA
61631,NA
61631,NA
61401,NA
61401,NA
61401,2011/8/1
50942,NA
50942,NA
50942,NA
50942,NA
61675,NA
47106,NA
47106,NA
61110,NA
61095,NA
61095,2002/7/1
58245,2002/7/1
60907,NA
60907,NA
32334,NA
32334,NA
61421,NA
61421,NA
61421,NA
61421,NA
61421,NA
62113,NA
61992,NA
61992,NA
61992,NA
61992,NA
61992,NA
61992,NA
61403,2011/1/1
61447,NA
61447,2005/10/1
61447,NA
61408,NA
61408,2002/7/1
61408,2016/4/1
61750,NA
61750,2002/7/1
33902,NA
60978,2015/5/1
32334,2004/5/1
32334,2013/10/1
33902,NA
53948,NA
61702,NA
61702,NA
61702,2016/12/1
61702,2007/5/1
61702,2016/5/1
56804,NA
61454,NA
61454,2016/10/1
61454,NA
61413,NA
31712,NA
54935,NA
54935,NA
60799,NA
60799,NA
61442,NA
61442,2016/2/1
61637,NA
61637,NA
61637,2014/7/1
61431,NA
61431,NA
61431,NA
61431,NA
61412,NA
61412,2016/10/1
61412,NA
61650,NA
61650,NA
61285,NA
61285,NA
61285,NA
61285,NA
32809,NA
53948,NA
61414,NA
61414,NA
61308,2002/7/1
54269,NA
54269,2015/1/1
61181,NA
30645,NA
60925,NA
61429,NA
61429,2013/2/1
61429,2016/6/1
61441,NA
61441,NA
61682,NA
61496,NA
61496,NA
62465,2004/6/1
61697,NA
61697,2004/10/1
61697,NA
61474,NA
61474,2016/12/1
61414,NA
61527,2002/7/1
61438,NA
34851,NA
61216,NA
61738,2010/1/1
61738,NA
61738,NA
61362,NA
61320,NA
61496,NA
61496,NA
60900,NA
61428,NA
61669,2008/8/1
61479,NA
61685,2015/2/1
61685,NA
61538,NA
61538,NA
61538,NA
61538,NA
61452,NA
61893,NA
61893,2013/5/1
61893,NA
61002,NA
61429,NA
54950,NA
33255,NA
61501,NA
33673,NA
60731,NA
61869,2012/6/1
61483,NA
61500,2017/1/1
61500,NA
61500,NA
61843,NA
61843,NA
61843,NA
59226,NA
59226,NA
61486,NA
61486,2017/1/1
61486,2016/9/1
61668,2008/11/1
34871,NA
34871,NA
34868,NA
34868,NA
34868,NA
32397,NA
61166,NA
35279,NA
58022,NA
61668,NA
47089,NA
61945,NA
61945,2016/9/1
61945,2015/7/1
61932,2007/8/1
61932,NA
31884,NA
61740,NA
61740,NA
61740,NA
34021,2016/2/1
61428,NA
47089,2007/1/1
61524,NA
57887,2002/7/1
57887,NA
61476,NA
61476,NA
32124,NA
32124,NA
61023,NA
61023,NA
31661,NA
61476,NA
59226,NA
59226,NA
61528,NA
61708,2002/7/1
61747,NA
61819,NA
61819,NA
61819,NA
61819,NA
61819,NA
61731,NA
61731,NA
61478,NA
60948,NA
61584,NA
61584,2016/3/1
61584,NA
61584,2011/2/1
61487,2003/3/1
61487,NA
61487,NA
48947,NA
61522,NA
31734,NA
61618,NA
61618,2006/11/1
61618,2005/12/1
61618,NA
61489,NA
61489,NA
61487,2008/4/1
61490,NA
61487,NA
61792,NA
61792,NA
61584,NA
53742,NA
53742,NA
61452,2006/5/1
61242,NA
61916,NA
61916,NA
61916,NA
53200,NA
33671,NA
60497,NA
61490,NA
61946,NA
61946,2005/11/1
61946,NA
61711,NA
61711,2015/9/1
61711,2016/12/1
61711,NA
61711,2016/9/1
61497,2016/12/1
61497,2007/6/1
32078,NA
60334,NA
61709,NA
61709,2002/7/1
61709,NA
59226,NA
61818,NA
61818,NA
34868,NA
34868,NA
59093,NA
60856,NA
61534,2016/9/1
61534,2010/8/1
61584,NA
31219,NA
31219,NA
61523,NA
61828,NA
61902,NA
61902,NA
61902,NA
61902,NA
61587,NA
61515,NA
49410,NA
61752,NA
61752,NA
61513,NA
61527,NA
61527,2006/7/1
61527,NA
61527,NA
61527,2012/4/1
54256,NA
61572,NA
61572,2002/7/1
61979,NA
61979,NA
61979,2005/10/1
61979,NA
61539,NA
61529,NA
61529,NA
61566,NA
61566,NA
56744,NA
56744,NA
61612,NA
54427,NA
54427,NA
54427,NA
61530,NA
61530,NA
53054,NA
62173,2013/9/1
61936,NA
61936,NA
61936,NA
61816,NA
61816,NA
62044,NA
62044,2009/12/1
61547,NA
61547,NA
61534,NA
61534,NA
61542,NA
61542,2004/2/1
50263,NA
50263,2002/7/1
61556,NA
61556,2003/12/1
61998,NA
61998,NA
61998,NA
62335,NA
62335,NA
62335,NA
61548,2015/1/1
61548,2012/10/1
61548,NA
62014,2016/3/1
35279,2003/4/1
62031,NA
62031,NA
35279,NA
61562,NA
61562,NA
33841,NA
33841,2015/5/1
33841,NA
61555,NA
61556,2002/11/1
61556,2002/7/1
61858,NA
61858,NA
61858,NA
61858,NA
61858,NA
62044,2004/5/1
31795,NA
